"","stat","locus","effect","df","Fvalue","pvalue"
"269","lme4QTL, binomial probit","CM084264_1_73929737.1","treatment",1,2.35743525156149,0.125853684447482
"270","lme4QTL, binomial probit","CM084264_1_73929737.1","generation * treatment",2,0.009538335966139,0.990507342188349
"271","lme4QTL, binomial probit","CM084264_1_73931024.1","generation",2,0.13330956334403,0.875251479254083
"272","lme4QTL, binomial probit","CM084264_1_73931024.1","treatment",1,0.0875776924372354,0.767506143773934
"273","lme4QTL, binomial probit","CM084264_1_73931024.1","generation * treatment",2,0.716883358880505,0.489195227475836
"274","lme4QTL, binomial probit","CM084264_1_73931025.1","generation",2,1.76875906805043,0.1725075551767
"275","lme4QTL, binomial probit","CM084264_1_73931025.1","treatment",1,0.0564156201543287,0.812433085167526
"276","lme4QTL, binomial probit","CM084264_1_73931025.1","generation * treatment",2,1.57052332292426,0.209822905868671
"277","lme4QTL, binomial probit","CM084264_1_73931084.1","generation",2,1.69875078489812,0.184853729755207
"278","lme4QTL, binomial probit","CM084264_1_73931084.1","treatment",1,1.56888660270906,0.211448579072332
"279","lme4QTL, binomial probit","CM084264_1_73931084.1","generation * treatment",2,0.390230457379164,0.677280600352407
"280","lme4QTL, binomial probit","CM084264_1_73931173.1","generation",2,0.305445858679271,0.737048114127533
"281","lme4QTL, binomial probit","CM084264_1_73931173.1","treatment",1,1.89990376363942,0.169225945561733
"282","lme4QTL, binomial probit","CM084264_1_73931173.1","generation * treatment",2,3.16913350472641,0.0436024965422921
"283","lme4QTL, binomial probit","CM084264_1_74035910.1","generation",2,4.88425150302254,0.00824389687672359
"284","lme4QTL, binomial probit","CM084264_1_74035910.1","treatment",1,1.22763254851482,0.26885034330395
"285","lme4QTL, binomial probit","CM084264_1_74035910.1","generation * treatment",2,0.721248141644284,0.487075872095277
"286","lme4QTL, binomial probit","CM084264_1_74035920.1","generation",2,2.16515573756845,0.116712771043076
"287","lme4QTL, binomial probit","CM084264_1_74035920.1","treatment",1,0.380839877938989,0.537672231382673
"288","lme4QTL, binomial probit","CM084264_1_74035920.1","generation * treatment",2,0.474001725229191,0.623021291581183
"289","lme4QTL, binomial probit","CM084264_1_74191504.1","generation",2,2.52992999771215,0.0815448847933534
"290","lme4QTL, binomial probit","CM084264_1_74191504.1","treatment",1,1.20221262132548,0.273853271943137
"291","lme4QTL, binomial probit","CM084264_1_74191504.1","generation * treatment",2,0.834767252037243,0.435088242402226
"292","lme4QTL, binomial probit","CM084264_1_74191575.1","generation",2,2.00507628876117,0.136642689761146
"293","lme4QTL, binomial probit","CM084264_1_74191575.1","treatment",1,2.19565610646465,0.139562083569118
"294","lme4QTL, binomial probit","CM084264_1_74191575.1","generation * treatment",2,0.46051639325217,0.631450581501055
"295","lme4QTL, binomial probit","CM084264_1_74266371.1","generation",2,3.18117664814372,0.0430924156004969
"296","lme4QTL, binomial probit","CM084264_1_74266371.1","treatment",1,0.045280804658683,0.831648504892336
"297","lme4QTL, binomial probit","CM084264_1_74266371.1","generation * treatment",2,0.550243044688641,0.577452646604637
"298","lme4QTL, binomial probit","CM084264_1_74273479.1","generation",2,1.13217653221397,0.323850678212228
"299","lme4QTL, binomial probit","CM084264_1_74273479.1","treatment",1,0.0456436351108727,0.830985554341567
"300","lme4QTL, binomial probit","CM084264_1_74273479.1","generation * treatment",2,3.65050658253448,0.0272637267572181
"301","lme4QTL, binomial probit","CM084264_1_74800272.1","generation",2,0.134127588209873,0.874536499835042
"302","lme4QTL, binomial probit","CM084264_1_74800272.1","treatment",1,8.91342593954848e-05,0.992474154880464
"303","lme4QTL, binomial probit","CM084264_1_74800272.1","generation * treatment",2,2.09874737471672,0.12459838576825
"304","lme4QTL, binomial probit","CM084264_1_74995015.1","generation",2,0.837575386907918,0.43387564226398
"305","lme4QTL, binomial probit","CM084264_1_74995015.1","treatment",1,0.0819872522221607,0.774840966023528
"306","lme4QTL, binomial probit","CM084264_1_74995015.1","generation * treatment",2,0.0304142118892724,0.970046957341294
"307","lme4QTL, binomial probit","CM084264_1_75338719.1","generation",2,7.66201918486647,0.00057956953699501
"308","lme4QTL, binomial probit","CM084264_1_75338719.1","treatment",1,0.00512162514187634,0.94300045851301
"309","lme4QTL, binomial probit","CM084264_1_75338719.1","generation * treatment",2,0.0526988755531524,0.948675355218351
"310","lme4QTL, binomial probit","CM084264_1_75338734.1","generation",2,4.80937230665065,0.00886194648373167
"311","lme4QTL, binomial probit","CM084264_1_75338734.1","treatment",1,0.115686272522584,0.73402448714606
"312","lme4QTL, binomial probit","CM084264_1_75338734.1","generation * treatment",2,0.440559396412977,0.64413642433447
"313","lme4QTL, binomial probit","CM084264_1_75480216.1","generation",2,2.15640027327313,0.117722952433982
"314","lme4QTL, binomial probit","CM084264_1_75480216.1","treatment",1,5.57843149576164,0.0188904188343726
"315","lme4QTL, binomial probit","CM084264_1_75480216.1","generation * treatment",2,0.169857167005463,0.843875090014599
"316","lme4QTL, binomial probit","CM084265_1_785368.1","generation",2,0.352756554120711,0.703070455008367
"317","lme4QTL, binomial probit","CM084265_1_785368.1","treatment",1,1.82702029447614,0.177607024093675
"318","lme4QTL, binomial probit","CM084265_1_785368.1","generation * treatment",2,0.231300523263186,0.793657452447548
"319","lme4QTL, binomial probit","CM084265_1_785374.1","generation",2,9.71511286378584,8.41731025769311e-05
"320","lme4QTL, binomial probit","CM084265_1_785374.1","treatment",1,0.158434744368234,0.690915099504977
"321","lme4QTL, binomial probit","CM084265_1_785374.1","generation * treatment",2,0.983800216552154,0.375218798564659
"322","lme4QTL, binomial probit","CM084265_1_791018.1","generation",2,0.934398784994957,0.394083783031572
"323","lme4QTL, binomial probit","CM084265_1_791018.1","treatment",1,1.6846433604509,0.195412205206637
"324","lme4QTL, binomial probit","CM084265_1_791018.1","generation * treatment",2,1.48279710230888,0.228837628390079
"325","lme4QTL, binomial probit","CM084265_1_794840.1","generation",2,0.911134399736382,0.403295909188283
"326","lme4QTL, binomial probit","CM084265_1_794840.1","treatment",1,0.136861523978621,0.711710179657155
"327","lme4QTL, binomial probit","CM084265_1_794840.1","generation * treatment",2,0.80514651073509,0.448088806218453
"328","lme4QTL, binomial probit","CM084265_1_794843.1","generation",2,5.67751293677774,0.00384189607644037
"329","lme4QTL, binomial probit","CM084265_1_794843.1","treatment",1,4.62348247067478,0.0324219372140163
"330","lme4QTL, binomial probit","CM084265_1_794843.1","generation * treatment",2,2.50797126725678,0.0833219124588891
"331","lme4QTL, binomial probit","CM084265_1_794877.1","generation",2,2.05480033777482,0.13010987567662
"332","lme4QTL, binomial probit","CM084265_1_794877.1","treatment",1,0.573121014104498,0.449679057022206
"333","lme4QTL, binomial probit","CM084265_1_794877.1","generation * treatment",2,0.476205465632411,0.621654612827756
"334","lme4QTL, binomial probit","CM084265_1_959800.1","generation",2,0.486051762685895,0.615585098245126
"335","lme4QTL, binomial probit","CM084265_1_959800.1","treatment",1,0.239323475377967,0.62509087063222
"336","lme4QTL, binomial probit","CM084265_1_959800.1","generation * treatment",2,3.76759319456614,0.0243270800478309
"337","lme4QTL, binomial probit","CM084265_1_959807.1","generation",2,0.183773244675062,0.832228085021101
"338","lme4QTL, binomial probit","CM084265_1_959807.1","treatment",1,2.33584441231683,0.127592749164082
"339","lme4QTL, binomial probit","CM084265_1_959807.1","generation * treatment",2,2.05322531865955,0.130311897864042
"340","lme4QTL, binomial probit","CM084265_1_1062071.1","generation",2,0.648110929268687,0.523841635678309
"341","lme4QTL, binomial probit","CM084265_1_1062071.1","treatment",1,0.343418444815883,0.558350388938947
"342","lme4QTL, binomial probit","CM084265_1_1062071.1","generation * treatment",2,1.50487873864898,0.223893805468284
"343","lme4QTL, binomial probit","CM084265_1_1062161.1","generation",2,0.477556105304875,0.620818488890289
"344","lme4QTL, binomial probit","CM084265_1_1062161.1","treatment",1,0.00725884597676666,0.932166203980088
"345","lme4QTL, binomial probit","CM084265_1_1062161.1","generation * treatment",2,0.378120756987997,0.685508656340535
"346","lme4QTL, binomial probit","CM084265_1_1816564.1","generation",2,0.183826625670977,0.832183721218791
"347","lme4QTL, binomial probit","CM084265_1_1816564.1","treatment",1,0.737431861921643,0.391243698832499
"348","lme4QTL, binomial probit","CM084265_1_1816564.1","generation * treatment",2,0.131990749116869,0.876405404440902
"349","lme4QTL, binomial probit","CM084265_1_1816578.1","generation",2,4.83634437157552,0.00863411651041937
"350","lme4QTL, binomial probit","CM084265_1_1816578.1","treatment",1,0.66502813045387,0.415506560228064
"351","lme4QTL, binomial probit","CM084265_1_1816578.1","generation * treatment",2,0.0595759766001776,0.942176284479231
"352","lme4QTL, binomial probit","CM084265_1_1816585.1","generation",2,2.73417569571129,0.0667396808013912
"353","lme4QTL, binomial probit","CM084265_1_1816585.1","treatment",1,0.0337586612620428,0.854358512925251
"354","lme4QTL, binomial probit","CM084265_1_1816585.1","generation * treatment",2,2.18574400880887,0.114371625360108
"355","lme4QTL, binomial probit","CM084265_1_8361562.1","generation",2,1.03376287169017,0.357064300952698
"356","lme4QTL, binomial probit","CM084265_1_8361562.1","treatment",1,2.06172818117381,0.152192050763493
"357","lme4QTL, binomial probit","CM084265_1_8361562.1","generation * treatment",2,0.354101582053454,0.702127898133906
"358","lme4QTL, binomial probit","CM084265_1_8362505.1","generation",2,0.412323637659975,0.662524618792933
"359","lme4QTL, binomial probit","CM084265_1_8362505.1","treatment",1,6.059243810334,0.0144569280566259
"360","lme4QTL, binomial probit","CM084265_1_8362505.1","generation * treatment",2,0.424291508098713,0.654666980718184
"361","lme4QTL, binomial probit","CM084265_1_8362532.1","generation",2,0.89256285436441,0.41080527317328
"362","lme4QTL, binomial probit","CM084265_1_8362532.1","treatment",1,0.072549767585293,0.787864831031243
"363","lme4QTL, binomial probit","CM084265_1_8362532.1","generation * treatment",2,0.366565194873518,0.693454079572032
"364","lme4QTL, binomial probit","CM084265_1_14403401.1","generation",2,0.353172348208824,0.702778942440603
"365","lme4QTL, binomial probit","CM084265_1_14403401.1","treatment",1,2.25661198421338,0.134209164838688
"366","lme4QTL, binomial probit","CM084265_1_14403401.1","generation * treatment",2,5.52619320521591,0.00444277085995952
"367","lme4QTL, binomial probit","CM084265_1_14403532.1","generation",2,1.94487921166659,0.144995353394056
"368","lme4QTL, binomial probit","CM084265_1_14403532.1","treatment",1,7.12821151524056,0.0080463271911236
"369","lme4QTL, binomial probit","CM084265_1_14403532.1","generation * treatment",2,2.11149951606551,0.123043579265149
"370","lme4QTL, binomial probit","CM084265_1_46089462.1","generation",2,1.80094316807441,0.167113857488482
"371","lme4QTL, binomial probit","CM084265_1_46089462.1","treatment",1,1.4476679548353,0.229952565588027
"372","lme4QTL, binomial probit","CM084265_1_46089462.1","generation * treatment",2,0.613408439622906,0.542252149132591
"373","lme4QTL, binomial probit","CM084265_1_59221220.1","generation",2,3.4505145090857,0.0331301136056731
"374","lme4QTL, binomial probit","CM084265_1_59221220.1","treatment",1,4.01814672506231,0.0460078810868394
"375","lme4QTL, binomial probit","CM084265_1_59221220.1","generation * treatment",2,1.89242966381899,0.152691407235128
"376","lme4QTL, binomial probit","CM084265_1_59221275.1","generation",2,0.814339926770614,0.444012465754199
"377","lme4QTL, binomial probit","CM084265_1_59221275.1","treatment",1,0.909470667457672,0.341104752964743
"378","lme4QTL, binomial probit","CM084265_1_59221275.1","generation * treatment",2,0.296286442506444,0.74381496232526
"379","lme4QTL, binomial probit","CM084265_1_60219092.1","generation",2,2.14489139279683,0.119064226926005
"380","lme4QTL, binomial probit","CM084265_1_60219092.1","treatment",1,2.22735443366642,0.136749049926505
"381","lme4QTL, binomial probit","CM084265_1_60219092.1","generation * treatment",2,0.323097690021163,0.724181599133439
"382","lme4QTL, binomial probit","CM084265_1_60316111.1","generation",2,0.542747482909883,0.581779723490996
"383","lme4QTL, binomial probit","CM084265_1_60316111.1","treatment",1,8.82572716189646,0.00323652453374501
"384","lme4QTL, binomial probit","CM084265_1_60316111.1","generation * treatment",2,2.16132825502372,0.117153296717847
"385","lme4QTL, binomial probit","CM084265_1_64527991.1","generation",2,0.939849637142432,0.391956208775348
"386","lme4QTL, binomial probit","CM084265_1_64527991.1","treatment",1,5.45969358170159,0.0201890045106097
"387","lme4QTL, binomial probit","CM084265_1_64527991.1","generation * treatment",2,1.21515846032476,0.298274202429084
"388","lme4QTL, binomial probit","CM084265_1_64528148.1","generation",2,1.02907884352675,0.35872802941337
"389","lme4QTL, binomial probit","CM084265_1_64528148.1","treatment",1,10.7960816168398,0.00115116315683137
"390","lme4QTL, binomial probit","CM084265_1_64528148.1","generation * treatment",2,0.433935046047777,0.648403757964493
"391","lme4QTL, binomial probit","CM084265_1_64585926.1","generation",2,0.124068754129684,0.883369251134592
"392","lme4QTL, binomial probit","CM084265_1_64585926.1","treatment",1,0.139390804870923,0.709179269145615
"393","lme4QTL, binomial probit","CM084265_1_64585926.1","generation * treatment",2,0.78086995045734,0.45903513334346
"394","lme4QTL, binomial probit","CM084265_1_64733351.1","generation",2,3.34645355052809,0.0366699459510953
"395","lme4QTL, binomial probit","CM084265_1_64733351.1","treatment",1,0.095350655801788,0.757719274644442
"396","lme4QTL, binomial probit","CM084265_1_64733351.1","generation * treatment",2,0.914645383146679,0.401891869443603
"397","lme4QTL, binomial probit","CM084265_1_64736906.1","generation",2,0.155006625382167,0.856485378807365
"398","lme4QTL, binomial probit","CM084265_1_64736906.1","treatment",1,0.00284298103179652,0.957516537887999
"399","lme4QTL, binomial probit","CM084265_1_64736906.1","generation * treatment",2,0.667313168202227,0.513926333126373
"400","lme4QTL, binomial probit","CM084265_1_64784798.1","generation",2,0.473309077600107,0.623451471025564
"401","lme4QTL, binomial probit","CM084265_1_64784798.1","treatment",1,0.16272335682372,0.68697955354439
"402","lme4QTL, binomial probit","CM084265_1_64784798.1","generation * treatment",2,0.830121849618181,0.437101705734718
"403","lme4QTL, binomial probit","CM084265_1_64784804.1","generation",2,0.276041299204378,0.758994685097011
"404","lme4QTL, binomial probit","CM084265_1_64784804.1","treatment",1,0.161868529547918,0.687759155307206
"405","lme4QTL, binomial probit","CM084265_1_64784804.1","generation * treatment",2,0.392178415528234,0.675966360907668
"406","lme4QTL, binomial probit","CM084265_1_64832883.1","generation",2,0.556671673310253,0.57376732928646
